pl_name,hostname,disc_facility,discoverymethod,disc_year,st_teff,st_met,st_rotp,st_mass,st_rad,sy_pnum,sy_snum,sy_dist,survey
Kepler-545 b,Kepler-545,Kepler,Transit,2016,5882.0,0.03,,1.04,1.07,1,1,818.001,Kepler
Kepler-916 b,Kepler-916,Kepler,Transit,2016,5248.0,-0.05,,0.85,0.81,1,1,830.712,Kepler
Kepler-20 e,Kepler-20,Kepler,Transit,2011,5495.0,0.07,,0.929,0.9164,6,2,282.563,Kepler
Kepler-1633 b,Kepler-1633,Kepler,Transit,2016,6256.0,0.02,,1.2,1.32,1,1,1114.91,Kepler
Kepler-242 c,Kepler-242,Kepler,Transit,2014,5020.0,-0.02,,0.748,0.85,2,1,600.241,Kepler
Kepler-399 c,Kepler-399,Kepler,Transit,2014,5502.0,0.14,,0.902,0.68,3,1,740.537,Kepler
Kepler-845 b,Kepler-845,Kepler,Transit,2016,4913.0,0.01,,0.79,0.75,1,1,431.051,Kepler
Kepler-1919 b,Kepler-1919,Kepler,Transit,2021,5513.0,-0.16,,0.868,0.818,1,1,1177.53,Kepler
Kepler-1130 b,Kepler-1130,Kepler,Transit,2016,5403.0,-0.06,,0.9,0.81,3,2,249.343,Kepler
Kepler-1367 b,Kepler-1367,Kepler,Transit,2016,4106.0,-0.06,,0.62,0.6,1,1,401.484,Kepler
Kepler-1716 b,Kepler-1716,Kepler,Transit,2021,4894.0,-0.24,,0.753,0.684,1,1,195.439,Kepler
Kepler-1038 c,Kepler-1038,Kepler,Transit,2021,5159.0,0.16,,0.868,0.821,2,1,584.136,Kepler
Kepler-1878 b,Kepler-1878,Kepler,Transit,2021,5918.0,-0.26,,0.956,0.865,1,1,1494.3,Kepler
Kepler-1020 b,Kepler-1020,Kepler,Transit,2016,5227.0,0.0,,0.87,0.8,1,1,415.358,Kepler
Kepler-682 b,Kepler-682,Kepler,Transit,2016,5559.0,-0.05,,0.92,0.89,1,1,1979.25,Kepler
Kepler-1447 b,Kepler-1447,Kepler,Transit,2016,5722.0,-0.03,,0.97,0.95,1,1,890.296,Kepler
Kepler-915 b,Kepler-915,Kepler,Transit,2016,6173.0,0.08,,1.21,1.38,1,1,849.036,Kepler
Kepler-597 b,Kepler-597,Kepler,Transit,2016,5683.0,-0.01,,0.97,0.95,1,1,663.418,Kepler
Kepler-1857 b,Kepler-1857,Kepler,Transit,2021,6074.0,-0.54,,0.873,1.005,1,1,853.275,Kepler
Kepler-342 c,Kepler-342,Kepler,Transit,2014,6175.0,-0.0006,,1.213,1.472,4,1,781.611,Kepler
Kepler-1251 b,Kepler-1251,Kepler,Transit,2016,5545.0,-0.04,,0.92,0.89,1,1,902.204,Kepler
Kepler-910 b,Kepler-910,Kepler,Transit,2016,6230.0,0.12,,1.26,1.5,1,1,400.289,Kepler
KOI-94 b,KOI-94,Kepler,Transit,2013,6182.0,0.0228,,1.277,1.52,4,2,477.052,Kepler
Kepler-242 b,Kepler-242,Kepler,Transit,2014,5020.0,-0.02,,0.748,0.85,2,1,600.241,Kepler
Kepler-374 d,Kepler-374,Kepler,Transit,2014,5977.0,0.1111,,1.033,0.911,3,1,1265.61,Kepler
Kepler-1870 b,Kepler-1870,Kepler,Transit,2021,5508.0,0.07,,0.955,0.84,1,1,407.216,Kepler
Kepler-258 b,Kepler-258,Kepler,Transit,2014,4942.0,0.3031,,0.82,0.915,2,1,575.988,Kepler
Kepler-849 b,Kepler-849,Kepler,Transit,2016,5950.0,0.145,,1.259,1.822,1,1,822.134,Kepler
Kepler-92 b,Kepler-92,Kepler,Transit,2013,5883.0,0.1381,,1.21,1.7,3,1,477.992,Kepler
Kepler-1339 b,Kepler-1339,Kepler,Transit,2016,5586.0,0.01,,0.94,0.93,1,1,371.049,Kepler
Kepler-405 c,Kepler-405,Kepler,Transit,2014,5818.0,-0.06,,0.873,0.893,2,1,1065.08,Kepler
Kepler-244 b,Kepler-244,Kepler,Transit,2014,5554.0,0.07,,0.933,0.803,3,1,1036.49,Kepler
Kepler-1065 c,Kepler-1065,Kepler,Transit,2016,5635.0,-0.01,,0.94,0.93,2,1,1122.48,Kepler
Kepler-46 b,Kepler-46,Kepler,Transit,2012,5155.0,0.41,,0.902,0.938,3,1,777.06,Kepler
Kepler-145 c,Kepler-145,Kepler,Transit,2013,6022.0,-0.0014,,1.32,1.85,2,1,566.85,Kepler
Kepler-144 b,Kepler-144,Kepler,Transit,2014,6075.0,-0.1848,,1.154,1.235,2,1,384.917,Kepler
Kepler-251 e,Kepler-251,Kepler,Transit,2014,5526.0,-0.06,,0.891,0.89,4,1,924.625,Kepler
Kepler-1658 b,Kepler-1658,Kepler,Transit,2019,6216.0,-0.18,,1.447,2.891,1,1,788.238,Kepler
Kepler-1292 b,Kepler-1292,Kepler,Transit,2016,5556.0,0.08,,0.95,0.93,1,1,1493.43,Kepler
Kepler-196 d,Kepler-196,Kepler,Transit,2021,5132.0,-0.06,,0.805,0.77,3,1,451.312,Kepler
Kepler-549 d,Kepler-549,Kepler,Transit,2023,5312.0,0.16,,0.859,0.986,3,1,635.145,Kepler
Kepler-235 e,Kepler-235,Kepler,Transit,2014,4255.0,-0.51,39.49,0.581,0.554,4,1,428.018,Kepler
Kepler-1906 b,Kepler-1906,Kepler,Transit,2021,5868.0,-0.12,,0.987,0.894,1,1,1360.63,Kepler
Kepler-1013 b,Kepler-1013,Kepler,Transit,2016,4954.0,0.04,,0.81,0.76,1,1,422.246,Kepler
Kepler-434 b,Kepler-434,Kepler,Transit,2015,5977.0,0.25,,1.198,1.38,1,1,1222.54,Kepler
Kepler-405 b,Kepler-405,Kepler,Transit,2014,5818.0,-0.06,,0.873,0.893,2,1,1065.08,Kepler
Kepler-1883 b,Kepler-1883,Kepler,Transit,2021,6208.0,-0.12,,1.086,1.024,1,1,1377.61,Kepler
Kepler-1471 b,Kepler-1471,Kepler,Transit,2016,5660.0,-0.03,,0.95,0.93,2,1,978.678,Kepler
Kepler-313 b,Kepler-313,Kepler,Transit,2014,5727.0,0.26,,1.114,1.536,2,1,1079.39524871,Kepler
Kepler-1442 b,Kepler-1442,Kepler,Transit,2016,6394.0,0.26,,1.34,1.44,1,1,608.68,Kepler
Kepler-1421 b,Kepler-1421,Kepler,Transit,2016,6335.0,0.05,,1.25,1.42,1,1,783.401,Kepler
Kepler-292 d,Kepler-292,Kepler,Transit,2014,5299.0,0.04,,0.865,0.826,5,1,1056.48,Kepler
Kepler-1660 AB b,Kepler-1660 A,Kepler,Eclipse Timing Variations,2023,6305.24,-0.36,,1.1366,1.491,1,2,1188.54,Kepler
Kepler-692 b,Kepler-692,Kepler,Transit,2016,5440.0,-0.01,,0.9,0.86,1,1,991.336,Kepler
Kepler-1372 b,Kepler-1372,Kepler,Transit,2016,5677.0,0.05,,0.98,0.97,1,1,1303.22,Kepler
Kepler-1193 b,Kepler-1193,Kepler,Transit,2016,5908.0,0.12,,1.08,1.21,1,1,802.116,Kepler
Kepler-84 f,Kepler-84,Kepler,Transit,2014,6031.0,-0.07,,1.06,1.169,5,1,1023.9,Kepler
Kepler-205 c,Kepler-205,Kepler,Transit,2014,4321.0,-0.1254,,0.592,0.546,2,1,159.72,Kepler
Kepler-1507 b,Kepler-1507,Kepler,Transit,2016,5410.0,-0.03,,0.89,0.85,1,1,320.478,Kepler
Kepler-838 b,Kepler-838,Kepler,Transit,2016,5770.0,-0.06,,0.98,0.96,1,1,1104.04,Kepler
Kepler-702 b,Kepler-702,Kepler,Transit,2016,5419.0,0.0,,0.9,0.86,1,1,992.071,Kepler
Kepler-1058 b,Kepler-1058,Kepler,Transit,2016,4644.0,-0.06,,0.73,0.69,1,1,491.997,Kepler
Kepler-391 b,Kepler-391,Kepler,Transit,2014,5038.0,0.04,,1.27,2.879,2,1,869.236,Kepler
Kepler-698 b,Kepler-698,Kepler,Transit,2016,5612.0,-0.03,,0.94,0.91,1,1,1995.57,Kepler
Kepler-186 c,Kepler-186,Kepler,Transit,2014,3788.0,-0.28,,0.478,0.472,5,1,177.594,Kepler
Kepler-339 b,Kepler-339,Kepler,Transit,2014,5631.0,0.033,,0.87,0.802,3,1,616.637,Kepler
Kepler-409 b,Kepler-409,Kepler,Transit,2014,5421.0,0.05,,0.913,0.897,1,1,68.173,Kepler
Kepler-273 b,Kepler-273,Kepler,Transit,2014,5626.0,-0.28,,0.756,0.815,2,1,713.964,Kepler
Kepler-1805 b,Kepler-1805,Kepler,Transit,2021,3867.0,0.1,,0.581,0.552,1,1,221.639,Kepler
Kepler-636 b,Kepler-636,Kepler,Transit,2016,5203.0,-0.02,,0.85,0.8,1,2,310.301,Kepler
Kepler-1914 b,Kepler-1914,Kepler,Transit,2021,5982.0,-0.04,,1.047,0.96,1,1,1621.56,Kepler
Kepler-370 b,Kepler-370,Kepler,Transit,2014,5852.0,0.1323,,0.982,0.9,2,1,1167.94,Kepler
Kepler-150 c,Kepler-150,Kepler,Transit,2014,5560.0,0.12,,0.956,0.939,5,1,891.092,Kepler
Kepler-224 c,Kepler-224,Kepler,Transit,2014,5018.0,-0.06,,0.777,0.676,4,1,782.088,Kepler
Kepler-956 b,Kepler-956,Kepler,Transit,2016,6040.0,0.02,,1.1,1.15,1,1,544.939,Kepler
Kepler-1052 b,Kepler-1052,Kepler,Transit,2016,5888.0,0.0,,1.03,1.03,2,1,943.444,Kepler
Kepler-685 b,Kepler-685,Kepler,Transit,2016,5963.0,0.15,,1.11,1.16,1,1,938.715,Kepler
Kepler-1405 b,Kepler-1405,Kepler,Transit,2016,5925.0,0.03,,1.05,1.07,1,1,1530.3,Kepler
Kepler-1699 b,Kepler-1699,Kepler,Transit,2020,5575.53,0.225,,0.81,0.725,1,1,818.759,Kepler
Kepler-1152 b,Kepler-1152,Kepler,Transit,2016,3964.0,-0.25,,0.55,0.53,1,1,215.233,Kepler
Kepler-1391 b,Kepler-1391,Kepler,Transit,2016,5840.0,0.04,,1.03,1.1,1,1,1038.35,Kepler
Kepler-25 c,Kepler-25,Kepler,Transit,2011,6354.0,0.11,,1.165,1.316,3,2,243.249,Kepler
Kepler-1813 b,Kepler-1813,Kepler,Transit,2021,5167.0,-0.04,,0.812,0.787,1,1,,Kepler
Kepler-156 b,Kepler-156,Kepler,Transit,2014,5094.0,0.2535,,0.864,0.807,2,1,443.483,Kepler
Kepler-1315 b,Kepler-1315,Kepler,Transit,2016,4861.0,0.07,,0.8,0.75,2,1,480.869,Kepler
Kepler-425 b,Kepler-425,Kepler,Transit,2014,5170.0,0.24,,0.93,0.86,1,1,646.647,Kepler
Kepler-477 b,Kepler-477,Kepler,Transit,2016,5240.0,-0.04,,0.87,0.79,1,2,367.0,Kepler
Kepler-197 b,Kepler-197,Kepler,Transit,2014,6004.0,-0.441,,0.857,1.12,4,2,330.575,Kepler
Kepler-275 b,Kepler-275,Kepler,Transit,2014,6165.0,0.08,,1.189,1.383,3,1,2034.25,Kepler
Kepler-1271 b,Kepler-1271,Kepler,Transit,2016,6143.0,-0.01,,1.13,1.23,1,1,831.991,Kepler
Kepler-790 b,Kepler-790,Kepler,Transit,2016,5208.0,-0.05,,0.84,0.8,1,1,703.168,Kepler
Kepler-395 b,Kepler-395,Kepler,Transit,2014,4262.0,-0.02,19.92,0.622827,0.556,2,1,421.382,Kepler
Kepler-80 f,Kepler-80,Kepler,Transit,2016,4540.0,0.04,,0.73,0.678,6,1,369.451,Kepler
Kepler-397 b,Kepler-397,Kepler,Transit,2014,5307.0,-0.24,,0.844,0.767,2,1,969.0,Kepler
Kepler-967 b,Kepler-967,Kepler,Transit,2016,5178.0,-0.03,,0.84,0.8,2,1,568.546,Kepler
Kepler-1957 b,Kepler-1957,Kepler,Transit,2021,4904.0,0.0,,0.745,0.772,1,1,460.899,Kepler
Kepler-515 b,Kepler-515,Kepler,Transit,2016,5293.0,0.08,,0.9,0.83,1,2,255.0,Kepler
Kepler-113 c,Kepler-113,Kepler,Transit,2014,4725.0,0.05,,0.75,0.69,2,1,262.351,Kepler
Kepler-219 b,Kepler-219,Kepler,Transit,2014,5786.0,0.36,,1.164,1.491,3,1,787.07,Kepler
KOI-351 c,KOI-351,Kepler,Transit,2013,6080.0,-0.12,,1.2,1.2,8,1,848.254,Kepler
Kepler-610 b,Kepler-610,Kepler,Transit,2016,5943.0,0.12,,1.1,1.13,2,1,845.824,Kepler
Kepler-297 c,Kepler-297,Kepler,Transit,2014,5619.0,-0.11,,0.927,0.915,3,1,692.14,Kepler
Kepler-1314 b,Kepler-1314,Kepler,Transit,2016,4188.0,-0.22,,0.6,0.59,1,1,141.98685057,Kepler
Kepler-1053 b,Kepler-1053,Kepler,Transit,2016,4529.0,0.1,,0.74,0.69,1,1,151.129,Kepler
Kepler-33 e,Kepler-33,Kepler,Transit,2011,5904.0,0.025,,1.291,1.82,5,1,1209.16,Kepler
Kepler-1313 b,Kepler-1313,Kepler,Transit,2016,5453.0,0.0,,0.92,0.85,1,1,174.234,Kepler
Kepler-1932 b,Kepler-1932,Kepler,Transit,2021,5278.0,0.14,,0.911,0.815,1,1,713.733,Kepler
Kepler-1791 b,Kepler-1791,Kepler,Transit,2021,5887.0,-0.06,,0.985,1.177,1,1,602.218,Kepler
Kepler-340 c,Kepler-340,Kepler,Transit,2014,6620.0,0.06,,1.65,1.85,2,1,808.762,Kepler
Kepler-1163 b,Kepler-1163,Kepler,Transit,2016,6302.0,0.02,,1.22,1.35,1,1,478.647,Kepler
Kepler-1382 b,Kepler-1382,Kepler,Transit,2016,6161.0,0.3,,1.36,1.72,1,1,738.261,Kepler
Kepler-1546 b,Kepler-1546,Kepler,Transit,2016,5623.0,0.01,,0.95,0.93,1,1,931.956,Kepler
Kepler-123 b,Kepler-123,Kepler,Transit,2014,6089.0,-0.08,,1.079,1.264,2,1,1021.66,Kepler
Kepler-1890 b,Kepler-1890,Kepler,Transit,2021,6046.0,-0.16,,1.024,1.396,1,1,529.596,Kepler
Kepler-1288 b,Kepler-1288,Kepler,Transit,2016,6132.0,0.14,,1.2,1.29,1,1,814.078,Kepler
Kepler-1030 b,Kepler-1030,Kepler,Transit,2016,4983.0,-0.01,,0.8,0.76,1,1,758.702,Kepler
Kepler-112 b,Kepler-112,Kepler,Transit,2014,5544.0,-0.5221,,0.782,0.841,2,1,513.206,Kepler
Kepler-581 b,Kepler-581,Kepler,Transit,2016,5772.0,0.03,,1.0,1.0,1,1,703.758,Kepler
Kepler-1261 b,Kepler-1261,Kepler,Transit,2016,5006.0,0.03,,0.82,0.77,1,1,744.294,Kepler
Kepler-1077 b,Kepler-1077,Kepler,Transit,2016,5816.0,0.03,,1.02,1.02,1,1,1101.42,Kepler
Kepler-1451 b,Kepler-1451,Kepler,Transit,2016,5782.0,0.01,,1.0,0.99,1,1,1058.72,Kepler
Kepler-190 c,Kepler-190,Kepler,Transit,2014,5106.0,0.06,,0.834,0.795,2,1,433.387,Kepler
Kepler-1431 b,Kepler-1431,Kepler,Transit,2016,5806.0,0.07,,1.03,1.03,1,1,1623.24,Kepler
Kepler-1132 b,Kepler-1132,Kepler,Transit,2016,5298.0,-0.01,,0.87,0.83,1,1,867.931,Kepler
Kepler-216 c,Kepler-216,Kepler,Transit,2014,6091.0,-0.1489,,1.126,1.26,2,1,1187.47,Kepler
Kepler-413 b,Kepler-413,Kepler,Transit,2014,4700.0,-0.2,,0.82,0.7761,1,2,847.536,Kepler
Kepler-80 c,Kepler-80,Kepler,Transit,2012,4540.0,0.04,,0.73,0.678,6,1,369.451,Kepler
Kepler-925 b,Kepler-925,Kepler,Transit,2016,4673.0,0.12,,0.77,0.72,1,1,611.115,Kepler
Kepler-1804 b,Kepler-1804,Kepler,Transit,2021,5109.0,0.1,,0.929,1.671,1,1,434.456,Kepler
Kepler-1631 b,Kepler-1631,Kepler,Transit,2016,5679.0,0.04,,0.97,0.95,1,1,1305.99,Kepler
Kepler-1893 b,Kepler-1893,Kepler,Transit,2021,5633.0,0.16,,0.973,1.162,1,1,1050.72,Kepler
Kepler-267 d,Kepler-267,Kepler,Transit,2014,4258.0,-0.18,,0.541571,0.555,3,1,264.993,Kepler
Kepler-1139 b,Kepler-1139,Kepler,Transit,2016,5550.0,0.05,,0.94,0.91,1,1,495.156,Kepler
Kepler-1704 b,Kepler-1704,Kepler,Transit,2013,5746.0,0.196,,1.132,1.697,1,1,835.455,Kepler
Kepler-204 b,Kepler-204,Kepler,Transit,2014,5812.0,0.07,,1.038,1.238,2,1,686.723,Kepler
Kepler-231 b,Kepler-231,Kepler,Transit,2014,3767.0,-0.1,,0.58,0.49,2,1,316.618,Kepler
Kepler-1188 b,Kepler-1188,Kepler,Transit,2016,5913.0,0.0,,1.04,1.06,1,1,1717.48,Kepler
Kepler-1142 b,Kepler-1142,Kepler,Transit,2016,5685.0,0.02,,0.97,0.96,1,1,1273.51,Kepler
Kepler-239 c,Kepler-239,Kepler,Transit,2014,4914.0,0.17,,0.757,0.763,2,1,648.109,Kepler
Kepler-82 e,Kepler-82,Kepler,Transit,2014,5428.0,0.2107,,0.946,0.945,5,1,904.326,Kepler
Kepler-821 b,Kepler-821,Kepler,Transit,2016,5191.0,-0.03,,0.84,0.8,1,1,614.571,Kepler
Kepler-122 d,Kepler-122,Kepler,Transit,2014,6050.0,-0.08,,0.982,1.216,5,1,1027.45,Kepler
Kepler-853 b,Kepler-853,Kepler,Transit,2016,6350.0,0.07,,1.3,1.55,1,1,568.676,Kepler
Kepler-449 b,Kepler-449,Kepler,Transit,2015,5649.18,-0.1651,,1.02,1.467,2,1,241.949,Kepler
Kepler-1825 b,Kepler-1825,Kepler,Transit,2021,5123.0,0.14,,0.828,0.847,1,1,430.254,Kepler
Kepler-906 b,Kepler-906,Kepler,Transit,2016,6035.0,-0.09,,1.06,1.02,1,1,757.791,Kepler
Kepler-1912 b,Kepler-1912,Kepler,Transit,2021,5734.0,0.04,,0.977,0.962,1,1,297.017,Kepler
Kepler-579 b,Kepler-579,Kepler,Transit,2016,5636.0,0.13,,0.99,0.96,1,1,530.765,Kepler
Kepler-55 e,Kepler-55,Kepler,Transit,2014,4503.0,-0.01,,0.631,0.619,5,1,578.796,Kepler
Kepler-1717 b,Kepler-1717,Kepler,Transit,2021,6200.0,-0.06,,1.158,1.64,1,1,1008.79,Kepler
Kepler-735 b,Kepler-735,Kepler,Transit,2016,5107.0,0.07,,0.85,0.8,1,1,695.059,Kepler
Kepler-1074 b,Kepler-1074,Kepler,Transit,2016,4002.0,-0.06,,0.6,0.57,1,1,250.817,Kepler
Kepler-1278 b,Kepler-1278,Kepler,Transit,2016,6074.0,0.02,,1.11,1.16,1,1,889.426,Kepler
Kepler-1558 b,Kepler-1558,Kepler,Transit,2016,5101.0,0.0,,0.83,0.79,1,1,325.737,Kepler
Kepler-204 c,Kepler-204,Kepler,Transit,2014,5812.0,0.07,,1.038,1.238,2,1,686.723,Kepler
Kepler-689 b,Kepler-689,Kepler,Transit,2016,5518.0,-0.01,,0.91,0.88,1,1,1131.73,Kepler
Kepler-254 d,Kepler-254,Kepler,Transit,2014,5957.0,-0.13,,0.849,0.91,3,1,1389.48,Kepler
Kepler-1413 b,Kepler-1413,Kepler,Transit,2016,5196.0,-0.05,,0.84,0.8,1,1,1167.49,Kepler
Kepler-465 b,Kepler-465,Kepler,Transit,2016,6310.0,0.09,,1.23,1.29,1,1,553.077,Kepler
Kepler-953 c,Kepler-953,Kepler,Transit,2016,5416.0,0.26,,0.95,0.99,2,1,258.893,Kepler
Kepler-1475 b,Kepler-1475,Kepler,Transit,2016,6214.0,0.03,,1.18,1.28,1,1,1568.38,Kepler
Kepler-1525 b,Kepler-1525,Kepler,Transit,2016,5748.0,0.27,,1.07,1.04,1,1,382.989,Kepler
Kepler-1009 b,Kepler-1009,Kepler,Transit,2016,4027.0,-0.12,,0.59,0.57,1,1,355.019,Kepler
Kepler-250 c,Kepler-250,Kepler,Transit,2014,5160.0,0.01,,0.806,0.805,3,1,760.585,Kepler
Kepler-1530 d,Kepler-1530,Kepler,Transit,2021,5678.0,0.2,,1.015,1.303,3,1,489.876,Kepler
Kepler-1420 b,Kepler-1420,Kepler,Transit,2016,5187.0,-0.1,,0.82,0.79,1,1,1054.37,Kepler
Kepler-660 b,Kepler-660,Kepler,Transit,2016,4779.0,-0.07,,0.75,0.71,1,1,568.431,Kepler
Kepler-760 b,Kepler-760,Kepler,Transit,2016,5322.0,0.08,,0.89,0.85,2,1,792.336,Kepler
Kepler-1712 b,Kepler-1712,Kepler,Transit,2021,3732.0,0.02,,0.515,0.509,1,1,156.264,Kepler
Kepler-784 b,Kepler-784,Kepler,Transit,2016,5674.0,0.07,,1.0,1.32,2,1,1303.72,Kepler
Kepler-1612 b,Kepler-1612,Kepler,Transit,2016,5643.0,0.03,,0.96,0.94,1,1,764.726,Kepler
Kepler-1514 c,Kepler-1514,Kepler,Transit,2020,6145.0,0.119,,1.196,1.289,2,1,397.292,Kepler
Kepler-1562 b,Kepler-1562,Kepler,Transit,2016,5760.0,0.11,,1.02,1.05,1,1,2060.72,Kepler
Kepler-1335 b,Kepler-1335,Kepler,Transit,2016,4903.0,-0.07,,0.77,0.74,1,1,621.853,Kepler
Kepler-612 b,Kepler-612,Kepler,Transit,2016,5693.0,0.04,,0.98,0.96,1,1,1445.53,Kepler
Kepler-20 f,Kepler-20,Kepler,Transit,2011,5495.0,0.07,,0.929,0.9164,6,2,282.563,Kepler
Kepler-79 e,Kepler-79,Kepler,Transit,2014,6174.0,-0.0731,,1.165,1.302,4,1,1020.72,Kepler
Kepler-235 c,Kepler-235,Kepler,Transit,2014,4255.0,-0.51,39.49,0.581,0.554,4,1,428.018,Kepler
Kepler-289 d,Kepler-289,Kepler,Transit,2014,5990.0,0.05,,1.08,1.0,4,1,704.438,Kepler
Kepler-383 c,Kepler-383,Kepler,Transit,2014,4710.0,-0.1785,,0.669,0.672,2,1,470.0,Kepler
Kepler-1882 b,Kepler-1882,Kepler,Transit,2021,5691.0,0.26,,1.068,1.458,1,1,443.371,Kepler
Kepler-20 d,Kepler-20,Kepler,Transit,2011,5495.0,0.07,,0.929,0.9164,6,2,282.563,Kepler
Kepler-664 b,Kepler-664,Kepler,Transit,2016,5754.0,0.07,,1.01,1.02,1,1,1210.12,Kepler
Kepler-450 b,Kepler-450,Kepler,Transit,2015,6197.21,0.1278,,1.19,1.64162,3,1,455.982,Kepler
Kepler-1054 b,Kepler-1054,Kepler,Transit,2016,6209.0,0.09,,1.22,1.34,1,1,1090.51,Kepler
Kepler-387 c,Kepler-387,Kepler,Transit,2014,5774.0,-0.3,,0.85,1.046,2,1,801.052,Kepler
Kepler-157 c,Kepler-157,Kepler,Transit,2014,5774.0,-0.0593,,0.95,1.044,3,1,773.713,Kepler
Kepler-947 b,Kepler-947,Kepler,Transit,2016,5508.0,-0.07,,0.9,0.87,1,1,1730.78,Kepler
Kepler-680 b,Kepler-680,Kepler,Transit,2016,5890.0,0.13,,1.08,1.11,1,1,1492.48,Kepler
Kepler-697 b,Kepler-697,Kepler,Transit,2016,5513.0,-0.01,,0.92,0.88,1,1,1277.33,Kepler
Kepler-616 b,Kepler-616,Kepler,Transit,2016,5753.0,-0.02,,0.98,0.97,3,1,945.775,Kepler
Kepler-202 c,Kepler-202,Kepler,Transit,2014,4668.0,-0.21,,0.683,0.667,2,1,285.111,Kepler
Kepler-1402 b,Kepler-1402,Kepler,Transit,2016,5416.0,0.03,,0.9,0.87,1,1,1493.64,Kepler
Kepler-338 e,Kepler-338,Kepler,Transit Timing Variations,2014,5999.0,-0.029,,1.14,1.735,4,1,552.798,Kepler
Kepler-271 b,Kepler-271,Kepler,Transit,2014,5555.0,-0.13,,0.9,0.87,3,1,404.542,Kepler
Kepler-1205 b,Kepler-1205,Kepler,Transit,2016,5226.0,-0.04,,0.84,0.81,1,1,698.485,Kepler
Kepler-1749 b,Kepler-1749,Kepler,Transit,2021,3957.0,-0.16,,0.551,0.553,1,1,268.2,Kepler
Kepler-1814 c,Kepler-1814,Kepler,Transit,2023,4922.0,0.2,,0.79,0.823,2,1,726.346,Kepler
Kepler-1067 c,Kepler-1067,Kepler,Transit,2021,5594.0,0.16,,0.981,0.934,2,1,667.693,Kepler
Kepler-336 c,Kepler-336,Kepler,Transit,2014,5867.0,0.337,,1.09,1.304,3,1,768.86,Kepler
Kepler-1793 b,Kepler-1793,Kepler,Transit,2021,5191.0,-0.06,,0.85,0.764,1,1,1189.88,Kepler
Kepler-252 b,Kepler-252,Kepler,Transit,2014,4208.0,-0.13,,0.61,0.549,2,1,379.424,Kepler
Kepler-1181 b,Kepler-1181,Kepler,Transit,2016,6176.0,0.03,,1.17,1.3,2,1,938.417,Kepler
Kepler-1107 b,Kepler-1107,Kepler,Transit,2016,5268.0,0.01,,0.86,0.82,1,1,428.798,Kepler
Kepler-423 b,Kepler-423,Kepler,Transit,2014,5560.0,-0.1,22.05,0.85,0.95,1,1,758.753,Kepler
Kepler-65 d,Kepler-65,Kepler,Transit,2012,6211.0,0.17,,1.25,1.41,4,1,303.728,Kepler
Kepler-80 g,Kepler-80,Kepler,Transit,2017,4540.0,0.04,,0.83,0.678,6,1,369.451,Kepler
Kepler-1395 b,Kepler-1395,Kepler,Transit,2016,6138.0,0.12,,1.17,1.23,1,1,492.894,Kepler
Kepler-166 c,Kepler-166,Kepler,Transit,2014,5413.0,-0.08,,0.811,0.742,3,1,603.53,Kepler
Kepler-1647 b,Kepler-1647,Kepler,Transit,2016,6210.0,-0.14,11.23,1.2207,1.7903,1,2,1212.45,Kepler
Kepler-201 b,Kepler-201,Kepler,Transit,2014,6065.0,-0.0442,,1.098,1.229,2,1,636.445,Kepler
Kepler-349 b,Kepler-349,Kepler,Transit,2014,5956.0,0.1509,,1.083,0.927,2,1,940.724,Kepler
Kepler-1518 b,Kepler-1518,Kepler,Transit,2016,6846.0,0.06,,1.54,1.88,2,1,903.51,Kepler
Kepler-1815 b,Kepler-1815,Kepler,Transit,2021,5516.0,-0.06,,0.856,0.967,1,1,1006.63,Kepler
Kepler-1383 b,Kepler-1383,Kepler,Transit,2016,6370.0,0.03,,1.26,1.44,1,1,1027.21,Kepler
Kepler-229 c,Kepler-229,Kepler,Transit,2014,5120.0,0.06,,0.808,0.728,3,1,826.265,Kepler
Kepler-800 b,Kepler-800,Kepler,Transit,2016,5315.0,-0.09,,0.85,0.82,1,1,1019.26,Kepler
Kepler-1417 b,Kepler-1417,Kepler,Transit,2016,5839.0,0.02,,1.02,1.02,1,1,991.845,Kepler
Kepler-56 b,Kepler-56,Kepler,Transit,2012,4840.0,0.2,,1.32,4.23,3,1,912.994,Kepler
Kepler-1197 b,Kepler-1197,Kepler,Transit,2016,4708.0,0.06,,0.78,0.72,1,1,486.94,Kepler
Kepler-561 b,Kepler-561,Kepler,Transit,2016,5646.0,0.02,,0.96,0.94,2,1,621.378,Kepler
Kepler-1921 b,Kepler-1921,Kepler,Transit,2021,6120.0,0.02,,1.251,2.0,2,1,928.989,Kepler
Kepler-1484 b,Kepler-1484,Kepler,Transit,2016,5730.0,-0.17,,0.94,0.92,1,1,2879.83,Kepler
Kepler-1272 b,Kepler-1272,Kepler,Transit,2016,5926.0,0.06,,1.06,1.09,1,1,1206.37,Kepler
Kepler-1210 b,Kepler-1210,Kepler,Transit,2016,5568.0,0.04,,0.94,0.92,1,1,1176.53,Kepler
Kepler-159 b,Kepler-159,Kepler,Transit,2014,4625.0,-0.04,,0.628,0.663,2,1,373.744,Kepler
Kepler-91 b,Kepler-91,Kepler,Transit,2013,4550.0,0.11,,1.31,6.3,1,1,1294.69,Kepler
Kepler-354 b,Kepler-354,Kepler,Transit,2014,4648.0,-0.03,,0.652,0.674,3,1,554.064,Kepler
