hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated,st_teff_norm,st_met_norm,st_mass_norm,st_rad_norm,planet_occurrence_class
Kepler-1660 A,6305.24,-0.36,1.1366,1.491,1188.54,2023,Eclipse Timing Variations,Kepler,3876.4945224,2.2601291e+30,1037288700.0,1,sub-solar,F,2025-10-29 17:25:48,0.7718523833182076,-2.3711497179906447,0.8011755570111655,1.1170490958491934,single
Kepler-692,5440.0,-0.01,0.9,0.86,991.336,2016,Transit,Kepler,3233.30184416,1.78965e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.01745972490836908,-0.18868580349551606,-0.1786984886704043,-0.3663050438877895,single
Kepler-1372,5677.0,0.05,0.98,0.97,1303.22,2016,Transit,Kepler,4250.530223199999,1.9487300000000002e+30,674829000.0,1,solar,G,2025-10-29 17:25:48,0.1987426809555516,0.18545086756079177,0.15261986997087015,-0.10771715898910794,single
Kepler-1193,5908.0,0.12,1.08,1.21,802.116,2016,Transit,Kepler,2616.14946096,2.14758e+30,841797000.0,1,solar,G,2025-10-29 17:25:48,0.40947160819000594,0.6219436504598175,0.5667678182724638,0.4564745898807428,single
Kepler-84,6031.0,-0.07,1.06,1.169,1023.9,2014,Transit,Kepler,3339.511284,2.1078100000000003e+30,813273300.0,5,sub-solar,F,2025-10-29 17:25:48,0.521677920094066,-0.5628224745518239,0.4839382286121451,0.36009183278214346,many
Kepler-205,4321.0,-0.1254,0.592,0.546,159.72,2014,Transit,Kepler,520.9363632,1.177192e+30,379852200.0,2,sub-solar,K,2025-10-29 17:25:48,-1.0382634893038427,-0.9082753341604815,-1.4542741694393118,-1.1044559153258442,few
Kepler-1507,5410.0,-0.03,0.89,0.85,320.478,2016,Transit,Kepler,1045.25822568,1.7697649999999999e+30,591345000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.04482711805570081,-0.313398027180952,-0.22011328350056367,-0.38981303342403334,single
Kepler-838,5770.0,-0.06,0.98,0.96,1104.04,2016,Transit,Kepler,3600.8927023999995,1.9487300000000002e+30,667872000.0,1,sub-solar,G,2025-10-29 17:25:48,0.28358159971228,-0.5004663627091058,0.15261986997087015,-0.13122514852535175,single
Kepler-702,5419.0,0.0,0.9,0.86,992.071,2016,Transit,Kepler,3235.69909076,1.78965e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.036616900111501295,-0.1263296916527981,-0.1786984886704043,-0.3663050438877895,single
Kepler-1058,4644.0,-0.06,0.73,0.69,491.997,2016,Transit,Kepler,1604.67773532,1.451605e+30,480033000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.7436078897509043,-0.5004663627091058,-0.882750000783113,-0.7659408660039339,single
Kepler-391,5038.0,0.04,1.27,2.879,869.236,2014,Transit,Kepler,2835.06536816,2.525395e+30,2002920300.0,2,solar,K,2025-10-29 17:25:48,-0.38418279308261427,0.12309475571807378,1.3536489200454909,4.37995804347983,few
Kepler-698,5612.0,-0.03,0.94,0.91,1995.57,2016,Transit,Kepler,6508.6712892,1.8691900000000002e+30,633087000.0,1,sub-solar,G,2025-10-29 17:25:48,0.13944666246966617,-0.313398027180952,-0.013039309349767299,-0.2487650962065705,single
Kepler-186,3788.0,-0.28,0.478,0.472,177.594,2014,Transit,Kepler,579.2334866399999,9.50503e+29,328370400.0,5,sub-solar,M,2025-10-29 17:25:48,-1.524490840888103,-1.8723008232489013,-1.926402830503128,-1.2784150378940482,many
Kepler-339,5631.0,0.033,0.87,0.802,616.637,2014,Transit,Kepler,2011.19857372,1.7299949999999998e+30,557951400.0,3,solar,G,2025-10-29 17:25:48,0.15677934479630962,0.07944547742817121,-0.30294287316088236,-0.5026513831980033,few
Kepler-409,5421.0,0.05,0.913,0.897,68.173,2014,Transit,Kepler,222.35032988,1.8155004999999998e+30,624042900.0,1,solar,G,2025-10-29 17:25:48,-0.034792407235012514,0.18545086756079177,-0.12485925539119712,-0.27932548260368745,single
Kepler-273,5626.0,-0.28,0.756,0.815,713.964,2014,Transit,Kepler,2328.63642384,1.503306e+30,566995500.0,2,sub-solar,G,2025-10-29 17:25:48,0.15221811260508766,-1.8723008232489013,-0.7750715342246987,-0.4720909968008866,few
Kepler-1805,3867.0,0.1,0.581,0.552,221.639,2021,Transit,Kepler,722.88889684,1.1553184999999998e+30,384026400.00000006,1,solar,M,2025-10-29 17:25:48,-1.4524233722667963,0.4972314267743816,-1.4998304437524872,-1.090351121604098,single
Kepler-636,5203.0,-0.02,0.85,0.8,310.301,2016,Transit,Kepler,1012.06532956,1.6902249999999998e+30,556560000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.23366213077228976,-0.25104191533823406,-0.38577246282120115,-0.5073529811052521,single
Kepler-1914,5982.0,-0.04,1.047,0.96,1621.56,2021,Transit,Kepler,5288.815233599999,2.0819595e+30,667872000.0,1,sub-solar,G,2025-10-29 17:25:48,0.47697784462009085,-0.37575413902366994,0.43009899533293744,-0.13122514852535175,single
Kepler-370,5852.0,0.1323,0.982,0.9,1167.94,2014,Transit,Kepler,3809.3063864,1.952707e+30,626130000.0,2,solar,G,2025-10-29 17:25:48,0.35838580764832,0.6986416680263606,0.16090282893690203,-0.2722730857428143,few
Kepler-150,5560.0,0.12,0.956,0.939,891.092,2014,Transit,Kepler,2906.35002352,1.901006e+30,653262300.0,5,solar,G,2025-10-29 17:25:48,0.09200984768095784,0.6219436504598175,0.05322436237848768,-0.18059192655146372,many
Kepler-224,5018.0,-0.06,0.777,0.676,782.088,2014,Transit,Kepler,2550.82693728,1.5450644999999998e+30,470293200.00000006,4,sub-solar,K,2025-10-29 17:25:48,-0.4024277218475021,-0.5004663627091058,-0.688100465081364,-0.798852051354675,many
Kepler-956,6040.0,0.02,1.1,1.15,544.939,2016,Transit,Kepler,1777.3512448399997,2.18735e+30,800054999.9999999,1,solar,F,2025-10-29 17:25:48,0.5298881380382655,-0.001617467967362149,0.6495974079327825,0.31542665266328,single
Kepler-1052,5888.0,0.0,1.03,1.03,943.444,2016,Transit,Kepler,3077.09921264,2.048155e+30,716571000.0,2,sub-solar,G,2025-10-29 17:25:48,0.39122667942511813,-0.1263296916527981,0.359693844121667,0.033330778228354875,few
Kepler-685,5963.0,0.15,1.11,1.16,938.715,2016,Transit,Kepler,3061.6752954,2.207235e+30,807012000.0,1,solar,G,2025-10-29 17:25:48,0.45964516229344743,0.8090119859879714,0.691012202762942,0.3389346421995238,single
Kepler-1405,5925.0,0.03,1.05,1.07,1530.3,2016,Transit,Kepler,4991.165268,2.087925e+30,744399000.0,1,solar,G,2025-10-29 17:25:48,0.4249797976401606,0.060738643875355804,0.4425234337819857,0.1273627363733301,single
Kepler-1699,5575.53,0.225,0.81,0.725,818.759,2020,Transit,Kepler,2670.43160404,1.610685e+30,504382500.0,1,solar,G,2025-10-29 17:25:48,0.106177034866893,1.2766828248083562,-0.5514316421418382,-0.6836629026270806,single
Kepler-1152,3964.0,-0.25,0.55,0.53,215.233,2016,Transit,Kepler,701.99534348,1.093675e+30,368721000.0,1,sub-solar,M,2025-10-29 17:25:48,-1.3639354677570903,-1.6852324877207472,-1.6282163077259806,-1.1420686985838342,single
Kepler-1391,5840.0,0.04,1.03,1.1,1038.35,2016,Transit,Kepler,3386.6408259999994,2.048155e+30,765270000.0000001,1,solar,G,2025-10-29 17:25:48,0.3474388503893873,0.12309475571807378,0.359693844121667,0.19788670498206148,single
Kepler-25,6354.0,0.11,1.165,1.316,243.249,2011,Transit,Kepler,793.3712084399999,2.3166025e+30,915541200.0,2,solar,F,2025-10-29 17:25:48,0.8163335196470043,0.5595875386170995,0.9187935743288179,0.7056592789649271,few
Kepler-1813,5167.0,-0.04,0.812,0.787,623.901,2021,Transit,Kepler,2034.89054556,1.6146620000000002e+30,547515900.0,1,sub-solar,K,2025-10-29 17:25:48,-0.2665030025490878,-0.37575413902366994,-0.5431486831758062,-0.5379133675023691,single
Kepler-156,5094.0,0.2535,0.864,0.807,443.483,2014,Transit,Kepler,1446.4464134799998,1.718064e+30,561429900.0,2,solar,K,2025-10-29 17:25:48,-0.3330969925409284,1.4543977435601023,-0.32779175005897804,-0.4908973884298814,few
Kepler-1315,4861.0,0.07,0.8,0.75,480.869,2016,Transit,Kepler,1568.38309564,1.5908e+30,521775000.0,2,solar,K,2025-10-29 17:25:48,-0.5456504126518715,0.3101630912462277,-0.5928464369719975,-0.6248929287864711,few
Kepler-425,5170.0,0.24,0.93,0.86,646.647,2014,Transit,Kepler,2109.07798932,1.849305e+30,598302000.0,1,solar,K,2025-10-29 17:25:48,-0.26376626323435465,1.370216992572433,-0.0544541041799262,-0.3663050438877895,single
Kepler-477,5240.0,-0.04,0.87,0.79,367.0,2016,Transit,Kepler,1196.99252,1.7299949999999998e+30,549603000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.1999090125572473,-0.37575413902366994,-0.30294287316088236,-0.5308609706414958,single
Kepler-197,6004.0,-0.441,0.857,1.12,330.575,2014,Transit,Kepler,1078.190197,1.7041445e+30,779184000.0000001,4,sub-solar,F,2025-10-29 17:25:48,0.49704726626146745,-2.8762342239166605,-0.35678210644008956,0.2449026840545491,many
Kepler-275,6165.0,0.08,1.189,1.383,2034.25,2014,Transit,Kepler,6634.82843,2.3643264999999998e+30,962153100.0,3,solar,F,2025-10-29 17:25:48,0.6439189428188145,0.37251920308894565,1.0181890819212005,0.8631628088577603,few
Kepler-1271,6143.0,-0.01,1.13,1.23,831.991,2016,Transit,Kepler,2713.58856596,2.247005e+30,855711000.0,1,sub-solar,F,2025-10-29 17:25:48,0.6238495211774379,-0.18868580349551606,0.7738417924232597,0.5034905689532304,single
Kepler-790,5208.0,-0.05,0.84,0.8,703.168,2016,Transit,Kepler,2293.42462208,1.6703399999999998e+30,556560000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.2291008985810678,-0.43811025086638794,-0.4271872576513605,-0.5073529811052521,single
Kepler-395,4262.0,-0.02,0.622827,0.556,421.382,2014,Transit,Kepler,1374.36267592,1.2384914895e+30,386809200.00000006,2,sub-solar,K,2025-10-29 17:25:48,-1.0920860291602617,-0.25104191533823406,-1.3266047814163795,-1.0809479257896004,few
Kepler-80,4540.0,0.04,0.73,0.678,369.451,2016,Transit,Kepler,1204.98660356,1.451605e+30,471684600.00000006,6,solar,K,2025-10-29 17:25:48,-0.838481519328321,0.12309475571807378,-0.882750000783113,-0.7941504534474262,many
Kepler-397,5307.0,-0.24,0.844,0.767,969.0,2014,Transit,Kepler,3160.45164,1.678294e+30,533601900.0,2,sub-solar,G,2025-10-29 17:25:48,-0.1387885011948731,-1.6228763758780291,-0.41062133971929676,-0.5849293465748566,few
Kepler-967,5178.0,-0.03,0.84,0.8,568.546,2016,Transit,Kepler,1854.34689176,1.6703399999999998e+30,556560000.0,2,sub-solar,K,2025-10-29 17:25:48,-0.2564682917283995,-0.313398027180952,-0.4271872576513605,-0.5073529811052521,few
Kepler-1957,4904.0,0.0,0.745,0.772,460.899,2021,Transit,Kepler,1503.24974244,1.4814325e+30,537080400.0,1,sub-solar,K,2025-10-29 17:25:48,-0.5064238158073627,-0.1263296916527981,-0.820627808537874,-0.5731753518067347,single
Kepler-515,5293.0,0.08,0.9,0.83,255.0,2016,Transit,Kepler,831.6977999999999,1.78965e+30,577431000.0,1,solar,G,2025-10-29 17:25:48,-0.15155995133029457,0.37251920308894565,-0.1786984886704043,-0.4368290124965209,single
Kepler-113,4725.0,0.05,0.75,0.69,262.351,2014,Transit,Kepler,855.6735275599999,1.491375e+30,480033000.0,2,solar,K,2025-10-29 17:25:48,-0.6697159282531087,0.18545086756079177,-0.7999204111227943,-0.7659408660039339,few
Kepler-219,5786.0,0.36,1.164,1.491,787.07,2014,Transit,Kepler,2567.0760292,2.314614e+30,1037288700.0,3,solar,G,2025-10-29 17:25:48,0.2981775427241902,2.1184903346850485,0.9146520948458016,1.1170490958491934,few
KOI-351,6080.0,-0.12,1.2,1.2,848.254,2013,Transit,Kepler,2766.63131624,2.3862000000000002e+30,834840000.0,8,sub-solar,F,2025-10-29 17:25:48,0.5663779955680411,-0.8746030337654136,1.0637453562343753,0.432966600344499,many
Kepler-610,5943.0,0.12,1.1,1.13,845.824,2016,Transit,Kepler,2758.70572544,2.18735e+30,786140999.9999999,2,solar,G,2025-10-29 17:25:48,0.4414002335285596,0.6219436504598175,0.6495974079327825,0.2684106735907924,few
Kepler-297,5619.0,-0.11,0.927,0.915,692.14,2014,Transit,Kepler,2257.4561384,1.8433394999999997e+30,636565500.0,3,sub-solar,G,2025-10-29 17:25:48,0.14583238753737693,-0.8122469219226957,-0.06687854262897401,-0.23701110143844858,few
Kepler-1314,4188.0,-0.22,0.6,0.59,141.98685057,2016,Transit,Kepler,463.0986323450892,1.1931000000000001e+30,410463000.0,1,sub-solar,K,2025-10-29 17:25:48,-1.1595922655903468,-1.4981641521925932,-1.4211423335751843,-1.0010207613663717,single
Kepler-1053,4529.0,0.1,0.74,0.69,151.129,2016,Transit,Kepler,492.91630124,1.4714900000000002e+30,480033000.0,1,solar,K,2025-10-29 17:25:48,-0.8485162301490093,0.4972314267743816,-0.8413352059529536,-0.7659408660039339,single
Kepler-33,5904.0,0.025,1.291,1.82,1209.16,2011,Transit,Kepler,3943.7478896,2.5671534999999995e+30,1266174000.0,5,solar,G,2025-10-29 17:25:48,0.4058226224370284,0.02956058795399684,1.440619989188825,1.8904619515916137,many
Kepler-1313,5453.0,0.0,0.92,0.85,174.234,2016,Transit,Kepler,568.27464504,1.82942e+30,591345000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.005600521211191998,-0.1263296916527981,-0.09586889901008556,-0.38981303342403334,single
Kepler-1932,5278.0,0.14,0.911,0.815,713.733,2021,Transit,Kepler,2327.88300348,1.8115235e+30,566995500.0,1,solar,G,2025-10-29 17:25:48,-0.16524364790396043,0.7466558741452535,-0.133142214357229,-0.4720909968008866,single
Kepler-1791,5887.0,-0.06,0.985,1.177,602.218,2021,Transit,Kepler,1964.17014008,1.9586725e+30,818838900.0,1,sub-solar,G,2025-10-29 17:25:48,0.39031443298687374,-0.5004663627091058,0.17332726738594983,0.3788982244111385,single
Kepler-340,6620.0,0.06,1.65,1.85,808.762,2014,Transit,Kepler,2637.82578872,3.281025e+30,1287045000.0,2,solar,F,2025-10-29 17:25:48,1.0589910722200124,0.2478069794035097,2.9274111235915448,1.9609859202003452,few
Kepler-1163,6302.0,0.02,1.22,1.35,478.647,2016,Transit,Kepler,1561.13590932,2.4259700000000002e+30,939195000.0,1,solar,F,2025-10-29 17:25:48,0.768896704858296,-0.001617467967362149,1.1465749458946939,0.7855864433881561,single
Kepler-1382,6161.0,0.3,1.36,1.72,738.261,2016,Transit,Kepler,2407.88254716,2.7043600000000004e+30,1196604000.0,1,solar,F,2025-10-29 17:25:48,0.6402699570658369,1.744353663628741,1.726382073516925,1.6553820562291757,single
Kepler-1546,5623.0,0.01,0.95,0.93,931.956,2016,Transit,Kepler,3039.63041136,1.889075e+30,647001000.0,1,solar,G,2025-10-29 17:25:48,0.1494813732903545,-0.06397357981008012,0.028375485480392065,-0.2017491171340829,single
Kepler-123,6089.0,-0.08,1.079,1.264,1021.66,2014,Transit,Kepler,3332.2053896,2.1455914999999997e+30,879364800.0,2,sub-solar,F,2025-10-29 17:25:48,0.5745882135122407,-0.6251785863945418,0.5626263387894475,0.5834177333764593,few
Kepler-1890,6046.0,-0.16,1.024,1.396,529.596,2021,Transit,Kepler,1727.30912976,2.036224e+30,971197200.0,1,sub-solar,F,2025-10-29 17:25:48,0.5353616166677319,-1.1240274811362856,0.3348449672235714,0.893723195254877,single
Kepler-1288,6132.0,0.14,1.2,1.29,814.078,2016,Transit,Kepler,2655.16424168,2.3862000000000002e+30,897453000.0,1,solar,F,2025-10-29 17:25:48,0.6138148103567496,0.7466558741452535,1.0637453562343753,0.6445385061706932,single
Kepler-1030,4983.0,-0.01,0.8,0.76,758.702,2016,Transit,Kepler,2474.55209512,1.5908e+30,528732000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.4343563471860558,-0.18868580349551606,-0.5928464369719975,-0.6013849392502273,single
Kepler-112,5544.0,-0.5221,0.782,0.841,513.206,2014,Transit,Kepler,1673.85216136,1.5550069999999998e+30,585083700.0,2,low,G,2025-10-29 17:25:48,0.07741390466904759,-3.3819422909611028,-0.6673930676662844,-0.41097022400665273,few
Kepler-581,5772.0,0.03,1.0,1.0,703.758,2016,Transit,Kepler,2295.34894248,1.9885e+30,695700000.0,1,solar,G,2025-10-29 17:25:48,0.28540609258876876,0.060738643875355804,0.23544945963118888,-0.03719319038037653,single
Kepler-1261,5006.0,0.03,0.82,0.77,744.294,2016,Transit,Kepler,2427.55953864,1.6305699999999998e+30,535689000.0,1,solar,K,2025-10-29 17:25:48,-0.4133746791064348,0.060738643875355804,-0.5100168473116792,-0.5778769497139835,single
Kepler-1077,5816.0,0.03,1.02,1.02,1101.42,2016,Transit,Kepler,3592.3474152,2.0282700000000003e+30,709614000.0,1,solar,G,2025-10-29 17:25:48,0.32554493587152195,0.060738643875355804,0.31827904929150763,0.009822788692111072,single
Kepler-1451,5782.0,0.01,1.0,0.99,1058.72,2016,Transit,Kepler,3453.0788032,1.9885e+30,688743000.0,1,solar,G,2025-10-29 17:25:48,0.29452855697121266,-0.06397357981008012,0.23544945963118888,-0.060701179916620336,single
Kepler-190,5106.0,0.06,0.834,0.795,433.387,2014,Transit,Kepler,1413.51770372,1.658409e+30,553081500.0,2,solar,K,2025-10-29 17:25:48,-0.3221500352819957,0.2478069794035097,-0.4520361345494561,-0.519106975873374,few
Kepler-1431,5806.0,0.07,1.03,1.03,1623.24,2016,Transit,Kepler,5294.2946544,2.048155e+30,716571000.0,1,solar,G,2025-10-29 17:25:48,0.31642247148907804,0.3101630912462277,0.359693844121667,0.033330778228354875,single
Kepler-1132,5298.0,-0.01,0.87,0.83,867.931,2016,Transit,Kepler,2830.80903236,1.7299949999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.14699871913907261,-0.18868580349551606,-0.30294287316088236,-0.4368290124965209,single
Kepler-216,6091.0,-0.1489,1.126,1.26,1187.47,2014,Transit,Kepler,3873.0046532,2.239051e+30,876582000.0,2,sub-solar,F,2025-10-29 17:25:48,0.5764127063887295,-1.0548121969908686,0.7572758744911959,0.5740145375619619,few
Kepler-413,4700.0,-0.2,0.82,0.7761,847.536,2014,Transit,Kepler,2764.2895161599995,1.6305699999999998e+30,539932770.0,1,sub-solar,K,2025-10-29 17:25:48,-0.6925220892092184,-1.3734519285071574,-0.5100168473116792,-0.5635370760968748,single
Kepler-925,4673.0,0.12,0.77,0.72,611.115,2016,Transit,Kepler,1993.1882394,1.531145e+30,500904000.0,1,solar,K,2025-10-29 17:25:48,-0.717152743041817,0.6219436504598175,-0.7170908214624756,-0.6954168973952025,single
Kepler-1804,5109.0,0.1,0.929,1.671,434.456,2021,Transit,Kepler,1417.00431136,1.8473164999999998e+30,1162514700.0,1,solar,K,2025-10-29 17:25:48,-0.31941329596726253,0.4972314267743816,-0.05859558366294214,1.5401929075015814,single
Kepler-1631,5679.0,0.04,0.97,0.95,1305.99,2016,Transit,Kepler,4259.5647444,1.928845e+30,660915000.0,1,solar,G,2025-10-29 17:25:48,0.20056717383204037,0.12309475571807378,0.11120507514071079,-0.15473313806159555,single
Kepler-1893,5633.0,0.16,0.973,1.162,1050.72,2021,Transit,Kepler,3426.9863232,1.9348105e+30,808403400.0,1,solar,G,2025-10-29 17:25:48,0.1586038376727984,0.8713680978306894,0.1236295135897586,0.3436362401067726,single
Kepler-267,4258.0,-0.18,0.541571,0.555,264.993,2014,Transit,Kepler,864.29056908,1.0769139335e+30,386113500.00000006,3,sub-solar,K,2025-10-29 17:25:48,-1.0957350149132392,-1.2487397048217215,-1.6631248382883221,-1.0832987247432246,few
Kepler-1139,5550.0,0.05,0.94,0.91,495.156,2016,Transit,Kepler,1614.98100336,1.8691900000000002e+30,633087000.0,1,solar,G,2025-10-29 17:25:48,0.08288738329851393,0.18545086756079177,-0.013039309349767299,-0.2487650962065705,single
Kepler-1704,5746.0,0.196,1.132,1.697,835.455,2013,Transit,Kepler,2724.8866098,2.250982e+30,1180602900.0,1,solar,G,2025-10-29 17:25:48,0.2616876851944146,1.095850100464474,0.7821247513892916,1.6013136802958152,single
Kepler-204,5812.0,0.07,1.038,1.238,686.723,2014,Transit,Kepler,2239.78826788,2.064063e+30,861276600.0,2,solar,G,2025-10-29 17:25:48,0.3218959501185444,0.3101630912462277,0.3928256799857945,0.5222969605822254,few
Kepler-231,3767.0,-0.1,0.58,0.49,316.618,2014,Transit,Kepler,1032.66860408,1.1533300000000001e+30,340893000.0,2,sub-solar,M,2025-10-29 17:25:48,-1.5436480160912354,-0.7498908100799778,-1.503971923235503,-1.2361006567288095,few
Kepler-1188,5913.0,0.0,1.04,1.06,1717.48,2016,Transit,Kepler,5601.6640688,2.0680400000000003e+30,737442000.0,1,sub-solar,G,2025-10-29 17:25:48,0.4140328403812279,-0.1263296916527981,0.40110863895182636,0.10385474683708629,single
Kepler-1142,5685.0,0.02,0.97,0.96,1273.51,2016,Transit,Kepler,4153.629275599999,1.928845e+30,667872000.0,1,solar,G,2025-10-29 17:25:48,0.2060406524615067,-0.001617467967362149,0.11120507514071079,-0.13122514852535175,single
Kepler-239,4914.0,0.17,0.757,0.763,648.109,2014,Transit,Kepler,2113.84639004,1.5052944999999998e+30,530819100.0,2,solar,K,2025-10-29 17:25:48,-0.49730135142491877,0.9337242096734074,-0.7709300547416827,-0.5943325423893542,few
Kepler-82,5428.0,0.2107,0.946,0.945,904.326,2014,Transit,Kepler,2949.51350856,1.881121e+30,657436500.0,4,solar,G,2025-10-29 17:25:48,-0.028406682167301776,1.1875135848732694,0.011809567548328318,-0.16648713282971744,many
Kepler-821,5191.0,-0.03,0.84,0.8,614.571,2016,Transit,Kepler,2004.46019076,1.6703399999999998e+30,556560000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.24460908803122244,-0.313398027180952,-0.4271872576513605,-0.5073529811052521,single
Kepler-122,6050.0,-0.08,0.982,1.216,1027.45,2014,Transit,Kepler,3351.089822,1.952707e+30,845971200.0,5,sub-solar,F,2025-10-29 17:25:48,0.5390106024207094,-0.6251785863945418,0.16090282893690203,0.4705793836024891,many
Kepler-853,6350.0,0.07,1.3,1.55,568.676,2016,Transit,Kepler,1854.77089456,2.5850500000000003e+30,1078335000.0,1,solar,F,2025-10-29 17:25:48,0.8126845338940267,0.3101630912462277,1.477893304535969,1.2557462341130317,single
Kepler-449,5649.18,-0.1651,1.02,1.467,241.949,2015,Transit,Kepler,789.13118044,2.0282700000000003e+30,1020591900.0,2,sub-solar,G,2025-10-29 17:25:48,0.1733639850435929,-1.1558290981760717,0.31827904929150763,1.0606299209622083,few
Kepler-1825,5123.0,0.14,0.828,0.847,430.254,2021,Transit,Kepler,1403.29923624,1.646478e+30,589257900.0,1,solar,K,2025-10-29 17:25:48,-0.30664184583184106,0.7466558741452535,-0.47688501144755174,-0.39686543028490645,single
Kepler-906,6035.0,-0.09,1.06,1.02,757.791,2016,Transit,Kepler,2471.58081396,2.1078100000000003e+30,709614000.0,1,sub-solar,F,2025-10-29 17:25:48,0.5253269058470436,-0.6875346982372598,0.4839382286121451,0.009822788692111072,single
Kepler-1912,5734.0,0.04,0.977,0.962,297.017,2021,Transit,Kepler,968.73876652,1.9427644999999998e+30,669263400.0,1,solar,G,2025-10-29 17:25:48,0.2507407279354819,0.12309475571807378,0.14019543152182234,-0.126523550618103,single
Kepler-579,5636.0,0.13,0.99,0.96,530.765,2016,Transit,Kepler,1731.1218934,1.968615e+30,667872000.0,1,solar,G,2025-10-29 17:25:48,0.16134057698753157,0.6842997623025355,0.19403466480102952,-0.13122514852535175,single
Kepler-55,4503.0,-0.01,0.631,0.619,578.796,2014,Transit,Kepler,1887.77788176,1.2547434999999999e+30,430638300.0,5,sub-solar,K,2025-10-29 17:25:48,-0.8722346375433635,-0.18868580349551606,-1.2927564696016902,-0.9328475917112646,many
Kepler-1717,6200.0,-0.06,1.158,1.64,1008.79,2021,Transit,Kepler,3290.2291124,2.302683e+30,1140948000.0,1,sub-solar,F,2025-10-29 17:25:48,0.6758475681573681,-0.5004663627091058,0.8898032179477059,1.4673181399392252,single
Kepler-735,5107.0,0.07,0.85,0.8,695.059,2016,Transit,Kepler,2266.97663204,1.6902249999999998e+30,556560000.0,1,solar,K,2025-10-29 17:25:48,-0.3212377888437513,0.3101630912462277,-0.38577246282120115,-0.5073529811052521,single
Kepler-1074,4002.0,-0.06,0.6,0.57,250.817,2016,Transit,Kepler,818.05469452,1.1931000000000001e+30,396549000.0,1,sub-solar,K,2025-10-29 17:25:48,-1.3292701031038034,-0.5004663627091058,-1.4211423335751843,-1.0480367404388593,single
Kepler-1278,6074.0,0.02,1.11,1.16,889.426,2016,Transit,Kepler,2900.91626456,2.207235e+30,807012000.0,1,solar,F,2025-10-29 17:25:48,0.5609045169385748,-0.001617467967362149,0.691012202762942,0.3389346421995238,single
